project_id,project_type,project_type_name,total_duration_months,month,progress_pct,is_completion_phase,mat_index,lab_index,cpi_index,material_cost,labour_cost,equip_cost,admin_cost,total_cost
P069,residential,Residential Building,21,13,75.41536695289307,False,0.855650224411219,1.0579076302890815,1.0102078585239085,390940.36902234744,278847.8358069637,97008.79230538143,57507.81928433218,801306.1178622416
P069,residential,Residential Building,21,14,79.98487819649776,False,0.8770727749172718,1.0624250692268262,1.0058601843224,369043.10001320194,257896.2622915788,89338.42820700284,52960.74780831592,770961.602385192
P069,residential,Residential Building,21,15,84.11942860849189,False,0.8420868317218426,1.0669801259016716,1.0093677162768346,320595.0974073133,234348.19319556156,80834.5171854279,47919.54106182555,684540.5712436484
P069,residential,Residential Building,21,16,87.80107711579423,False,0.8316031397288259,1.071560979283054,1.0034108122458025,281922.76934227993,209573.42047645888,71979.84058215881,42670.396836640146,613920.5389501234
P069,residential,Residential Building,21,17,91.03304591421019,False,0.8511892203439535,1.0762883452327283,1.0045993244731048,253317.3776385753,184787.58287359492,63188.16106835595,37458.59794016534,549960.4230899527
P069,residential,Residential Building,21,18,93.8349550138539,False,0.8435768056335456,1.080786808297046,1.0030959144463318,217645.84518769677,160868.51939259563,54780.07200253679,32474.195443930217,461346.71941925085
P069,residential,Residential Building,21,19,96.23778283787388,False,0.8510320680844516,1.0854497348963974,1.0022518642538847,188295.6498143189,138550.90184411645,46977.6415038772,27848.83363463176,398273.98185444844
P069,residential,Residential Building,21,20,98.27924766273385,True,0.8326513921536751,1.0899158662330932,0.9990732470133287,54782.88093053179,88648.85432146184,11973.792095257064,18928.502062494936,177170.8799728785
P069,residential,Residential Building,21,21,100.0,True,0.8356977487826571,1.0948976866059028,0.9989030016468733,0.0,30025.493124757504,0.0,9971.780975708043,42387.939350570756
P070,residential,Residential Building,20,1,6.991721735293764,False,0.9971999999999999,1.004,1.003,1163054.9178725942,729682.3450262275,247955.53363711343,233947.6127604266,2455999.698893082
P070,residential,Residential Building,20,2,9.728058559127943,False,1.0098303983243935,1.0082852499992532,1.0047807136332803,460947.8690313798,286793.27223960153,97041.88511103274,91559.63178754241,913689.5355149935
P070,residential,Residential Building,20,3,13.383582042040764,False,0.9924467554429073,1.0129087238312047,1.0007719358982516,605188.4224363338,384889.3373513017,129640.0672459778,122316.22261225511,1303537.9309618366
P070,residential,Residential Building,20,4,18.141075886633583,False,0.9839470904787332,1.0175783224080421,1.0000224234700013,780879.097228165,503224.8416214918,168720.51973357474,159188.87647466565,1558099.118363769
P070,residential,Residential Building,20,5,24.12644606931198,False,1.0060622723701844,1.0217205353859542,1.004734581358822,1004499.4323979395,635680.8497854866,212266.12182948,200274.42720676528,2041923.3270149985
P070,residential,Residential Building,20,6,31.343657793078478,False,1.0329113901079658,1.0262894642010818,0.9961299956120283,1243558.8116494017,769937.2058460036,255952.34651645686,241492.6562421027,2464466.7751693935
P070,residential,Residential Building,20,7,39.613834008775335,False,1.003443954384163,1.030955801622082,0.9958604599845886,1384336.5987760427,886279.6968462096,293294.84703096777,276725.5414361891,2877322.5294255596
P070,residential,Residential Building,20,8,48.554916227189395,False,0.9808025280617889,1.0351813523607372,0.9940002750884535,1462869.1518104621,962105.1043766836,317087.9644092436,299174.49802581157,3044931.3802446653
P070,residential,Residential Building,20,9,57.633298850336786,False,0.9898759739823071,1.039641748517278,0.9935122291342269,1499074.0382821006,981088.4976474056,321957.2078392835,303768.65996968007,3188150.923936342
P070,residential,Residential Building,20,10,66.28226981271995,False,0.977292244056859,1.043909085083475,0.9974724984581242,1410011.6727008154,938519.0806145229,306728.48428220657,289400.26306678733,3068492.6001254474
P070,residential,Residential Building,20,11,74.03629945224408,False,0.9675263261147455,1.0485889635897159,0.9979928920225027,1251480.4348118075,845179.0617608528,274990.14261405205,259454.93715562503,2704144.1400400214
P070,residential,Residential Building,20,12,80.61826038336758,False,0.9568979738457268,1.0531760342905399,0.9986484298054599,1050641.9852148534,720563.4982920708,233423.71118932843,220236.7464577081,2114425.60091586
P070,residential,Residential Building,20,13,85.9510385536425,False,0.9595138250193943,1.0581480022259158,0.9931823544143153,853568.8780130454,586564.7025624522,189122.49472172535,178438.26879135869,1720801.5773013453
P070,residential,Residential Building,20,14,90.11100394341868,False,0.9458633730912538,1.0627086439541502,0.9957649765220322,656374.8660184522,459536.40321080165,147529.6754055577,139195.1809511253,1424430.8867289769
P070,residential,Residential Building,20,15,93.26115343747897,False,0.9442893848548185,1.0672587249007568,0.9907553979983128,496215.2288371041,349475.6073620449,111717.40358222146,105406.07619632434,1095810.274423183
P070,residential,Residential Building,20,16,95.59339216150853,False,0.947110414122766,1.0723225631306241,1.0010882121117506,368474.493693876,259964.73371747683,82710.88571313034,78038.24330134268,848844.7031776921
P070,residential,Residential Building,20,17,97.29139512450456,False,0.9486665699503685,1.0769196703570096,0.9982289445022484,268711.25498712744,190080.57784543632,60218.24762872755,56816.297142917974,568240.3209647926
P070,residential,Residential Building,20,18,98.51261598942853,False,0.9387280956732762,1.0815460546839517,0.9961104850820378,191235.20634564757,137295.15868535507,43309.57133526128,40862.85421800813,408695.01886386005
P070,residential,Residential Building,20,19,99.38322804497838,True,0.928512677543758,1.0862957396953659,0.9974227868861683,47196.99796263845,73730.98002455283,9262.657396749057,23305.00208647411,151315.9775646226
P070,residential,Residential Building,20,20,100.0,True,0.9395241975782325,1.091327548590099,0.9988564397637674,0.0,20990.219548205987,0.0,10318.797855363098,31270.977188960835
P071,industrial,Industrial Building,25,1,0.6624802300910841,False,0.9971999999999999,1.004,1.003,52825.539481816515,38204.22263672603,24949.31301468557,9410.78002733951,124560.98802189011
P071,industrial,Industrial Building,25,2,0.9600484472115015,False,1.0056164402246466,1.0084998870203266,1.0031038397402163,23928.06921932085,17237.216197752758,11206.557199659332,4227.068080300044,56275.62939759808
P071,industrial,Industrial Building,25,3,1.3894424849683638,False,0.9985391338632887,1.0127847777859837,1.0096678661403322,34285.44957105769,24979.16444487586,16171.178803573852,6099.703282957379,83052.61145860981
P071,industrial,Industrial Building,25,4,2.0070711498225675,False,0.979012227227541,1.017183197785144,1.0096535417921995,48350.87172812196,36085.38586454417,23260.182245998833,8773.646728632442,122216.60840247631
P071,industrial,Industrial Building,25,5,2.8913503333507093,False,0.9626388242520261,1.0215400217949864,1.0094159015983357,68067.77012590693,51885.91975047188,33302.36456894854,12561.517311685773,171959.63351800566
P071,industrial,Industrial Building,25,6,4.149050711576832,False,0.960095959403751,1.0258297714362101,1.0122763200995586,96556.29260665813,74106.657005985,47365.580118123245,17866.10537519048,234478.82521759797
P071,industrial,Industrial Building,25,7,5.92112846699888,False,0.9694405059939102,1.0305085299689112,1.0139406695915858,137370.24869787222,104891.21038535787,66737.27093759066,25173.02885449966,346748.0477137854
P071,industrial,Industrial Building,25,8,8.385167543315632,False,0.9595717489570221,1.0349755397971487,1.0092614824007382,189066.15530795394,146481.37528771773,92796.85551822584,35002.598828945585,461866.0205926814
P071,industrial,Industrial Building,25,9,11.74912447824112,False,0.9395009876135523,1.0394568467238257,1.0073169315911457,252718.14029498625,200845.27703554046,126688.17985079944,47786.26938297381,641801.9276697492
P071,industrial,Industrial Building,25,10,16.22852002249355,False,0.9348717460761082,1.0441040077330341,1.0072872707685243,334857.628331716,268638.28635135846,168696.1157086547,63631.49299807565,832686.4558574079
P071,industrial,Industrial Building,25,11,21.99912113210461,False,0.9656286587347549,1.0485310054410637,1.0079740000008168,445574.1119915617,347541.81444220414,217323.51672861763,81973.55211732806,1044849.4320007081
P071,industrial,Industrial Building,25,12,29.12437991402828,False,0.9424247412285065,1.0530246197513224,1.0105688815750389,536952.748547832,430966.88345721195,268340.55355343857,101216.9722035833,1326379.9055622465
P071,industrial,Industrial Building,25,13,37.475495880612236,False,0.9259795580306203,1.0573984169763413,1.019637396073728,618350.4233482075,507210.1109455993,314506.9042190058,118630.73307639534,1556147.194818727
P071,industrial,Industrial Building,25,14,46.68581259577442,False,0.9057991046892393,1.0619884389706302,1.0127373168653928,667106.5430873149,561822.4450653992,346864.80328534194,130836.00181789948,1733052.606256777
P071,industrial,Industrial Building,25,15,56.186656448837326,False,0.8976889074774302,1.0669009544182473,1.0177589001572536,681988.0861794179,582225.2232993761,357806.19017284055,134963.0487282356,1761635.475376802
P071,industrial,Industrial Building,25,16,65.33457143737513,False,0.877902320161932,1.0720561814050729,1.0152418032380854,642180.4284224337,563306.0262263465,344514.72529132484,129949.56189725843,1632770.7597338003
P071,industrial,Industrial Building,25,17,73.57652191204939,False,0.8653617500396845,1.076909763793808,1.0154447159065643,570317.1667718318,509816.68773346173,310395.6811147589,117079.99633848957,1579678.9086132844
P071,industrial,Industrial Building,25,18,80.5694518675965,False,0.8446347271687695,1.081593602842314,1.0122904486901814,472298.8197826372,434438.214477604,263356.9885198362,99337.19161581453,1295949.779462831
P071,industrial,Industrial Building,25,19,86.20663900873953,False,0.8356719217951467,1.0866958692846462,1.0069689915089415,376692.53310487577,351864.2960171278,212299.08474008477,80078.35667933829,1043387.4413238456
P071,industrial,Industrial Building,25,20,90.56638188674593,False,0.8182376889212553,1.0916241186346252,1.0112091016019122,285252.2674487172,273362.3702177703,164189.94075034166,61931.78201715892,783339.0624839723
P071,industrial,Industrial Building,25,21,93.8312798964803,False,0.8118057613374998,1.0966084696149874,1.012367628957795,211938.81266881368,205648.68980774638,122957.57474104104,46379.100214181875,600156.7179823759
P071,industrial,Industrial Building,25,22,96.21777037070818,False,0.8052172941696047,1.1013457889753275,1.0079058842666684,153660.25438346463,150969.12321142046,89876.33916243908,33900.9918638809,416742.63907172205
P071,industrial,Industrial Building,25,23,97.93147582708076,False,0.8114101366383577,1.106295725868693,0.9993147222814075,111189.90446216514,108896.05481157418,64538.943056664015,24343.8284631626,303853.78246663377
P071,industrial,Industrial Building,25,24,99.14642968815353,True,0.8078103611925169,1.1106796161720391,1.0025246637728886,27467.934165636056,58131.90865251458,13726.7179312525,13807.100058941338,115559.1137242894
P071,industrial,Industrial Building,25,25,100.0,True,0.8106482277714127,1.1157856133829869,1.0052283934528725,0.0,16411.41567363839,0.0,6062.643138460401,23182.58104568685
P072,industrial,Industrial Building,26,1,1.5049082231968538,False,0.9971999999999999,1.004,1.003,498476.76248259534,451290.8592667929,225298.05664231163,70395.93585827519,1249643.5708766673
P072,industrial,Industrial Building,26,2,2.1426189982362764,False,0.963452060735796,1.008465411769114,1.0061420883749348,204082.84389029784,192086.822067724,95470.93709876717,29830.554530722304,508636.16655485705
P072,industrial,Industrial Building,26,3,3.042284265880553,False,0.9560828714657001,1.0127889261468477,1.003874065068163,285712.4232838385,272152.7378272661,134687.83896885306,42084.14672654761,755228.2265309453
P072,industrial,Industrial Building,26,4,4.303236524403021,False,0.9544635876349148,1.0172766006723315,1.0008308028754824,399770.4059922666,383133.8360235518,188775.69341760752,58984.27089642104,1045933.9437518904
P072,industrial,Industrial Building,26,5,6.054460679253138,False,0.9412171730129839,1.0218240575655637,0.996631095181563,547500.1138912558,534479.0308912627,262173.72777369426,81917.99431889017,1453844.7038276263
P072,industrial,Industrial Building,26,6,8.455916725358978,False,0.9214598778454427,1.0260080984170192,0.9905895786376515,735027.6974403672,735932.9361651697,359519.18659215316,112334.25612428223,1873076.0445586264
P072,industrial,Industrial Building,26,7,11.692368053035999,False,0.9319826261747358,1.0307016907801165,0.9944461094821216,1001911.8864477534,996356.7735851386,484525.3572966099,151393.29864754065,2457153.0012496137
P072,industrial,Industrial Building,26,8,15.953591040079917,False,0.9237363484166243,1.0353362669753583,0.9916371300772504,1307479.6158742153,1317736.2627082532,637942.7284018234,199329.61721514413,3636466.8447140064
P072,industrial,Industrial Building,26,9,21.395002188932477,False,0.9129004624777457,1.039965694318842,0.9917338631573674,1650013.8956659927,1690220.4987205458,814627.3230031566,254535.94066979983,4695604.835479865
P072,industrial,Industrial Building,26,10,28.078310227816512,False,0.8978987794536044,1.0444184891654575,0.9920378583130147,1993294.6092152062,2084869.3226000902,1000550.2594064499,312628.84790870943,5594581.732820471
P072,industrial,Industrial Building,26,11,35.90553876444329,False,0.9002620730443245,1.0486604315528776,0.9918971075099886,2340612.9366930015,2451634.3901347346,1171805.2642779564,366138.6585036717,6332107.9622029625
P072,industrial,Industrial Building,26,12,44.5775706647051,False,0.9036562546460052,1.0537061771948184,0.9912551625763869,2603015.5236486373,2729312.107819839,1298279.7915202477,405656.49918167223,7014344.4729375625
P072,industrial,Industrial Building,26,13,53.61420509845553,False,0.896360522864852,1.0580554753740934,0.9892054039413045,2690556.197135538,2855801.1344447634,1352864.0119900852,422711.71634747804,7388244.599806712
P072,industrial,Industrial Building,26,14,62.44868620087362,False,0.872219976489933,1.063037773599259,0.990640054173897,2559526.955592837,2805062.5626639538,1322599.8722964409,413255.4766069726,7438404.960575107
P072,industrial,Industrial Building,26,15,70.56286986586142,False,0.8603335363798523,1.0678452185456353,0.9792349217010543,2318805.4825735604,2588010.0003279336,1214764.9821974635,379561.719457777,6509808.717027204
P072,industrial,Industrial Building,26,16,77.5991997733104,False,0.857058579435569,1.0724240603725852,0.9766091412248117,2003130.911631993,2253852.8160317256,1053400.7520238431,329142.3498173342,5524724.719516312
P072,industrial,Industrial Building,26,17,83.40309477988829,False,0.8301004369378283,1.0770501188031707,0.9669451798790855,1600305.221637309,1867102.968239548,868894.358993061,271492.0513513448,4503408.437367038
P072,industrial,Industrial Building,26,18,87.99605775082318,False,0.8300487189652127,1.0815261977154174,0.9689812730635999,1266336.603076901,1483688.7268312194,687607.1348613864,214847.60447021085,3715945.038242715
P072,industrial,Industrial Building,26,19,91.51296426887956,False,0.8101805931231653,1.0864211098324117,0.9697836579613515,946444.8078474033,1141226.4515612999,526511.9770743214,164512.3083577313,2711548.0302179186
P072,industrial,Industrial Building,26,20,94.1385893859935,False,0.8016784846070392,1.0911899044291251,0.9644376186169444,699174.4974183004,855747.9482962505,393079.27702089056,122820.33846528557,2069851.7129156524
P072,industrial,Industrial Building,26,21,96.06198705004874,False,0.7905363657076502,1.09598757343173,0.9606722645483744,505060.69215268147,629633.059974056,287949.6232278364,89971.85110807752,1455684.7387357478
P072,industrial,Industrial Building,26,22,97.45148296277432,False,0.7790411744934216,1.1007917583824745,0.956602373923788,359559.1276030964,456851.70702127507,208019.81411497758,64997.229492028164,1084432.7776130813
P072,industrial,Industrial Building,26,23,98.44521142079608,False,0.7727994938416511,1.1056637840321624,0.9538736761823585,255086.33179753792,328173.584518684,148769.92960199754,46484.193330301074,754894.720892204
P072,industrial,Industrial Building,26,24,99.15078589213158,False,0.7480677311415742,1.110720981355553,0.9517877866935638,175321.9986005767,234078.02460232738,105630.73199947464,33005.05270803643,524095.1283638499
P072,industrial,Industrial Building,26,25,99.64919904969426,True,0.7517841716374324,1.1154809012873115,0.9514082910625301,43561.55289147582,124544.8316772104,22385.055926923873,18651.64141168412,203756.4151530356
P072,industrial,Industrial Building,26,26,100.0,True,0.732615211950039,1.1203331442496383,0.9466635307696984,0.0,35216.16089251872,0.0,8204.806384898931,42456.71501702069
P073,industrial,Industrial Building,29,1,0.6992950578951823,False,0.9971999999999999,1.004,1.003,77532.76761158329,49489.969335716436,34322.033465069224,11668.9465099864,170986.04140765636
P073,industrial,Industrial Building,29,2,1.0200238814955696,False,0.9894942883585782,1.0085685335826025,1.0046887992543425,35285.30217863985,22801.65754103355,15741.660537338985,5351.914681148449,79979.29139009639
P073,industrial,Industrial Building,29,3,1.4856602410697872,False,0.9554623420245452,1.0133455626771934,1.0074715131960321,49465.57000532059,33260.400027131574,22853.85337051073,7769.9473371521635,117669.06712903752
P073,industrial,Industrial Building,29,4,2.1592361362276327,False,0.9501038861542097,1.017719576820556,1.0085525476426196,71154.14253702044,48321.19639634855,33059.71371291567,11239.777833795628,170752.9472627195
P073,industrial,Industrial Building,29,5,3.1285356533852076,False,0.9436577544829716,1.022056981288047,1.0054019268184273,101698.62179899745,69832.26336930049,47574.09635596815,16174.437514132627,239340.86854622324
P073,industrial,Industrial Building,29,6,4.512959836344931,False,0.9397560320695415,1.0264342283590095,0.9989672771859609,144652.80412182782,100166.68838740722,67948.79014362628,23101.509950196272,333334.3891033002
P073,industrial,Industrial Building,29,7,6.4692408521539555,False,0.914656782469887,1.03073303628422,1.0049081169496936,198944.50936881918,142134.80870668442,96016.04034464825,32643.929446158087,462463.7297117219
P073,industrial,Industrial Building,29,8,9.192181853134903,False,0.9065265220952126,1.0357208834025478,1.0057425048297692,274448.77973105496,198794.32272906465,133644.40532494866,45436.97618274617,647621.4846275122
P073,industrial,Industrial Building,29,9,12.903669193479697,False,0.9009784153706277,1.0404583591398366,0.9989870189185371,371796.18428482703,272204.75048417016,182163.15311009774,61932.5801862977,907255.6405099485
P073,industrial,Industrial Building,29,10,17.820716538052952,False,0.8932976956046338,1.045073460912211,1.0026857884712905,488363.4596293866,362221.4978448515,241333.12770396986,82049.43221477221,1175151.1317181017
P073,industrial,Industrial Building,29,11,24.095074545402497,False,0.8808669693694419,1.0497607202085644,1.004537709267502,614500.4122703118,464282.833966482,307951.16177176655,104698.50622516617,1461389.9755976389
P073,industrial,Industrial Building,29,12,31.72905682443276,False,0.8847235196228075,1.054276349694845,1.0044269424569643,750933.1526988067,567320.6928622517,374682.7498556346,127386.18679833502,1772321.428926967
P073,industrial,Industrial Building,29,13,40.49694461428292,False,0.854115710138394,1.0588884167570498,1.0107686707101875,832634.2114089242,654437.5251587535,430335.8571516111,146307.35977639342,1960680.9241924584
P073,industrial,Industrial Building,29,14,49.924561658621144,False,0.8538330179393321,1.063748603803426,1.0095194428530823,894988.4609157848,706909.7129325988,462715.9652258469,157316.08248189336,2182358.7356005856
P073,industrial,Industrial Building,29,15,59.36933942153946,False,0.8274989056883864,1.0687314279044247,1.0125896278527824,868963.8897916604,711513.8152348888,463558.2288036318,157602.43872726223,2134477.6950706574
P073,industrial,Industrial Building,29,16,68.18409828461381,False,0.824583190551742,1.0734606837454124,1.0062376306473149,808141.6156285894,666990.413391182,432636.33178757736,147089.4846321946,1996846.9909834492
P073,industrial,Industrial Building,29,17,75.88327203051946,False,0.8154609848389747,1.077804857625141,1.013707343609863,698055.359371036,584934.5440548633,377882.4059699923,128474.0190821299,1623954.2127998276
P073,industrial,Industrial Building,29,18,82.22827849437961,False,0.8115973215020511,1.0821179622892023,1.0101116813650204,572552.3901003695,483982.53261723975,311418.6518694527,105877.39781138254,1498442.9814147837
P073,industrial,Industrial Building,29,19,87.21149313299277,False,0.7945872740322079,1.0867937684750184,1.0122302610019582,440244.3153592174,381750.6156774709,244580.67829751468,83153.5478611577,1133224.2624426058
P073,industrial,Industrial Building,29,20,90.97922945268363,False,0.7792808977372969,1.0914321332476886,1.0117898269392676,326450.3137219859,289867.98424214654,184923.9038542861,62871.191611932656,857875.4564364929
P073,industrial,Industrial Building,29,21,93.74689444964824,False,0.7696037850646632,1.0962316610172549,1.0144117577867322,236822.67057268927,213864.58591945877,135839.49946941988,46183.27334437233,602537.0956687541
P073,industrial,Industrial Building,29,22,95.73711616301897,False,0.7498839441622933,1.100968402031236,1.0175977536883574,165935.0280550193,154454.05969675953,97681.88045661277,33210.288638730024,470893.79876772565
P073,industrial,Industrial Building,29,23,97.14647462414818,False,0.7382388490365906,1.1053173882708787,1.0154558288074194,115680.7034533768,109807.36806895888,69172.58705181065,23517.58147099424,314170.71146114136
P073,industrial,Industrial Building,29,24,98.13368356168981,False,0.723138662783361,1.11035743432749,1.0155799882793337,79373.07731869131,77267.15045915589,48453.106894969555,16473.287142950827,221836.5419452492
P073,industrial,Industrial Building,29,25,98.81992415056891,False,0.7068035772829784,1.1151880293438186,1.0191495811839129,53928.4202510652,53944.54240737913,33681.30832711746,11451.110134703682,154316.00564953772
P073,industrial,Industrial Building,29,26,99.29442063451712,False,0.6987377047489681,1.1199559911235746,1.0180137167480279,36862.920157143744,37459.06810074653,23288.716282575886,7917.793823731394,105133.85837099126
P073,industrial,Industrial Building,29,27,99.62130229013592,False,0.7004984948345766,1.1251946348531419,1.024876752484353,25458.939757915527,25926.3401477917,16043.647093738116,5454.585316236047,70399.96251219377
P073,industrial,Industrial Building,29,28,99.84592097591624,True,0.6965519556746044,1.1301237683956207,1.02496464805394,6088.4956514648775,13420.112829999289,3307.3464326075464,2998.520753060433,24900.764215428797
P073,industrial,Industrial Building,29,29,100.0,True,0.680352846741652,1.1354840259893373,1.0302143852078431,0.0,3699.7196449334515,0.0,1285.5373922960819,4974.359522999595
P074,industrial,Industrial Building,34,1,0.5486504917293011,False,0.9971999999999999,1.004,1.003,42937.36404073779,30315.93991657718,18979.02288759748,8946.303941564916,98422.83550580376
P074,industrial,Industrial Building,34,2,0.7852177477760262,False,1.0093457527640513,1.0084315960688681,1.0022376983182442,18739.238085219848,13129.331959096091,8183.379828596162,3857.469567821377,44018.53306160276
P074,industrial,Industrial Building,34,3,1.122638101336229,False,1.0008403891407398,1.012864057465491,1.0119632446827327,26502.90231717459,18808.925586231424,11672.109493196174,5501.981834565184,63445.136035645766
P074,industrial,Industrial Building,34,4,1.6027138970926613,False,1.004447422466202,1.0172026012266766,1.005025506044027,37843.76663579442,26875.640592140746,16606.87387105881,7828.123821211751,87213.52844362023
P074,industrial,Industrial Building,34,5,2.283350394461955,False,1.0109939026032988,1.021831840533937,1.0062114485407858,54003.400351530225,38276.85232911941,23544.70807269327,11098.469920249692,123825.35996880422
P074,industrial,Industrial Building,34,6,3.2435215558087864,False,0.9962621671236129,1.0261676812356404,0.998311713830285,75072.28465501813,54226.12146098983,33214.424705562225,15656.566748458023,180992.55547735092
P074,industrial,Industrial Building,34,7,4.588518167636474,False,0.9736727333968143,1.030660150922178,0.9991006436128276,102775.95836724206,76291.86425214476,46526.38039047522,21931.536873063334,246897.70258786643
P074,industrial,Industrial Building,34,8,6.454090494557457,False,0.9710269639484475,1.0349527490512522,1.0019614641041195,142167.62797221646,106261.0652992474,64534.235227790836,30420.05304506735,365676.000059104
P074,industrial,Industrial Building,34,9,9.006647418603073,False,0.9702052323751691,1.0395605538751658,1.0040203835073385,194355.2986094045,146038.30373821035,88298.53798301062,41622.03518433215,461898.4080383254
P074,industrial,Industrial Building,34,10,12.434709387339009,False,0.9487982666859931,1.0438542517838436,1.0060207405858315,255258.30630785317,196938.25279345,118584.17616591221,55898.03484212063,650026.0101191299
P074,industrial,Industrial Building,34,11,16.925174067684377,False,0.9468870380780106,1.0484383485841315,1.0043067798579495,333692.7668630504,259104.96470840625,155335.01423757372,73221.59093052048,826795.5713659452
P074,industrial,Industrial Building,34,12,22.61895616704142,False,0.9494684627102897,1.0532333094724668,1.0031857801534403,424266.4823439866,330040.3054680776,196960.4008557184,92842.90455538707,1066014.682701121
P074,industrial,Industrial Building,34,13,29.547898274129412,False,0.9475967151491326,1.0577425345380636,0.9928176486153715,515285.37448546785,403355.93689404975,239687.29240134172,112983.44395561193,1281353.5672836124
P074,industrial,Industrial Building,34,14,37.57047074959407,False,0.9540389438584127,1.0623098776833872,0.9879608170885976,600671.5861050187,469036.26296224043,277518.36355662503,130816.19872884659,1450091.3512992428
P074,industrial,Industrial Building,34,15,46.34098238117013,False,0.9332308737318401,1.0669349054530466,0.9841149799979393,642349.4601299273,514996.65060777206,303391.21809034963,143012.10690944403,1490224.5530467255
P074,industrial,Industrial Building,34,16,55.34730276537147,False,0.9622464325059277,1.0715535267180982,0.9909606978249139,680128.6011696947,531132.4236017872,311548.3596233221,146857.2083080004,1677337.7710313196
P074,industrial,Industrial Building,34,17,64.02037603888239,False,0.9518943853116962,1.0765138934245402,0.9913007941441814,647916.6154052272,513847.45129491575,300020.6117467385,141423.27544030565,1667444.722389946
P074,industrial,Industrial Building,34,18,71.8709737205928,False,0.9429247716659649,1.0815181402398903,0.9882514655185697,580947.7895772058,467280.9562989191,271569.37855441705,128011.97491349185,1375231.0347216215
P074,industrial,Industrial Building,34,19,78.58861442292473,False,0.9602749379443181,1.0859249790263854,0.9849523468557674,506255.4396008007,401474.6672116639,232377.91373951547,109537.95977447322,1295862.3290781346
P074,industrial,Industrial Building,34,20,84.0657699951915,False,0.9482966071469828,1.0905561204177838,0.9855192876048419,407621.05631653976,328734.0181981634,189466.81454223738,89310.58884188625,1005805.3739557221
P074,industrial,Industrial Building,34,21,88.35832176955178,False,0.933234794360307,1.0955824302574277,0.9827612865658295,314386.4365652555,258822.57465434348,148488.7730894017,69994.41983053616,770442.0581905848
P074,industrial,Industrial Building,34,22,91.6193627177511,False,0.9367493002874292,1.100553591711077,0.9828721921361071,239738.0487127277,197519.05528460938,112806.55303559656,53174.58733432521,628522.3296586116
P074,industrial,Industrial Building,34,23,94.03865214872069,False,0.918775420654138,1.1049479359676968,0.9895272173176424,174443.3961304782,147119.82350685095,83688.52333909695,39448.97325043942,434705.5653379087
P074,industrial,Industrial Building,34,24,95.80204046682759,False,0.909839030983417,1.1101661054584095,0.9913903498089587,125912.79359661037,107740.12503306313,60999.466424583996,28753.83891676703,315111.54692412895
P074,industrial,Industrial Building,34,25,97.0708695431384,False,0.9054650659134806,1.1150649023885375,0.9967663157822454,90163.78987943406,77865.45409280775,43891.578414246935,20689.54778622905,238655.08131182956
P074,industrial,Industrial Building,34,26,97.97538917891141,False,0.9196443175570759,1.1200729737499455,0.9941907247663209,65282.26702158249,55757.83078473606,31289.31647451686,14749.112057173841,172552.82294445237
P074,industrial,Industrial Building,34,27,98.61593294010825,False,0.9081685133479738,1.124877663083948,0.9902311937188671,45653.3428170136,39654.78966496006,22157.812464443683,10444.717104833126,122585.27395965047
P074,industrial,Industrial Building,34,28,99.06740954874688,False,0.8998690368419029,1.1299099798861556,0.9859842565458891,31883.93384551032,28075.057261784907,15617.56531295516,7361.785005709801,83992.47932955417
P074,industrial,Industrial Building,34,29,99.38457054295252,False,0.9060567012685385,1.1349966601611587,0.9877400174127731,22552.385366451937,19811.43373774896,10971.293854324693,5171.632387732311,56265.713846769984
P074,industrial,Industrial Building,34,30,99.60685588939627,False,0.9123748739284312,1.1400999059899506,0.9855361454143092,15916.27694217986,13947.46550246281,7689.337276335107,3624.5885149468277,40959.1099249057
P074,industrial,Industrial Building,34,31,99.76239204531215,False,0.8895749674426436,1.1452864473839894,0.988055986534663,10858.535390938583,9803.63276908535,5380.336493770759,2536.175116402956,28224.40499070754
P074,industrial,Industrial Building,34,32,99.87109831529189,True,0.8929223433861267,1.150401447878393,0.988099925210427,3047.092319058661,5505.9917057131415,1378.808973884625,1477.1385217803238,11610.742977182503
P074,industrial,Industrial Building,34,33,99.94701377071324,True,0.8874120452275045,1.1554624486219947,0.9875286169349915,1586.112955033788,3379.291296148794,612.7524604332159,949.040309565529,6862.502962488921
P074,industrial,Industrial Building,34,34,100.0,True,0.896233804646877,1.160465812350233,0.9830700983746351,0.0,1015.2153410449547,0.0,431.9971630961792,1465.7161982370055
P075,commercial,Commercial Building,21,1,2.381639438364768,False,0.9971999999999999,1.004,1.003,374834.8741764427,296330.3438766879,126309.69351525092,59342.74703212046,865033.5052445792
P075,commercial,Commercial Building,21,2,3.4285285004093646,False,1.0130318944193732,1.0084373890848022,1.0047918732695955,167380.74186782577,130832.60855051849,55521.51784239519,26085.087347336474,358892.1262992036
P075,commercial,Commercial Building,21,3,4.912974223564056,False,0.9801154681854071,1.0130928802634835,1.0053851085415186,229627.1698907488,186371.70783609303,78727.23356497294,36987.58326431025,560618.6676386414
P075,commercial,Commercial Building,21,4,6.994681709400267,False,0.955962198608449,1.0179809072126267,1.011999771752316,314081.3366540339,262618.7533753065,110402.8721933282,51869.41345398122,762347.9707488429
P075,commercial,Commercial Building,21,5,9.86908121535417,False,0.933213104408654,1.0222542338500855,1.0113847416558448,423359.84679841285,364143.4029018725,152443.10905714004,71620.73318209365,1048948.0808845542
